Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777460665,14,,Aggregated,33.200000,0.000000,140,150,160,170,190,310,370,410,450,450,450,516,0,130.0,145.2093150813219,49.60031807422638,454.29180562496185,66.31782945736434
1777460666,15,gRPC,predict_prompt,19.300000,0.000000,140,150,160,170,200,310,380,410,430,430,430,286,0,140.0,147.92083086563156,49.60031807422638,427.29951441287994,66.0944055944056
1777460666,15,gRPC,predict_response,18.500000,0.000000,140,160,170,180,200,250,370,400,450,450,450,303,0,140.0,147.9261201059464,60.96427142620087,454.29180562496185,66.54125412541254
1777460666,15,,Aggregated,37.800000,0.000000,140,150,170,170,200,300,370,410,450,450,450,589,0,140.0,147.92355181608215,49.60031807422638,454.29180562496185,66.32427843803056
1777460667,16,gRPC,predict_prompt,21.400000,0.000000,140,150,170,180,210,310,360,410,430,430,430,327,0,140.0,148.56592825519928,49.60031807422638,427.29951441287994,66.41590214067278
1777460667,16,gRPC,predict_response,21.300000,0.000000,140,160,170,190,200,240,370,400,450,450,450,342,0,140.0,149.0553420755947,60.96427142620087,454.29180562496185,66.58479532163743
1777460667,16,,Aggregated,42.700000,0.000000,140,160,170,180,200,270,370,400,450,450,450,669,0,140.0,148.81612186741935,49.60031807422638,454.29180562496185,66.50224215246637
1777460668,17,gRPC,predict_prompt,23.200000,0.000000,150,160,180,190,230,300,360,410,430,430,430,362,0,140.0,151.80662169393912,49.60031807422638,427.29951441287994,65.86740331491713
1777460668,17,gRPC,predict_response,23.600000,0.000000,150,170,180,190,210,250,370,400,450,450,450,383,0,140.0,151.68278989219166,60.96427142620087,454.29180562496185,66.31331592689295
1777460668,17,,Aggregated,46.800000,0.000000,150,160,180,190,220,260,360,400,450,450,450,745,0,140.0,151.7429605126381,49.60031807422638,454.29180562496185,66.09664429530201
1777460669,18,gRPC,predict_prompt,25.100000,0.000000,150,170,190,200,230,270,350,390,430,430,430,407,0,140.0,156.01190919152643,49.60031807422638,427.29951441287994,65.77149877149877
1777460669,18,gRPC,predict_response,26.200000,0.000000,150,170,190,190,210,250,360,390,450,450,450,431,0,140.0,154.6480307342558,60.96427142620087,454.29180562496185,66.15313225058004
1777460669,18,,Aggregated,51.300000,0.000000,150,170,190,190,230,260,360,390,450,450,450,838,0,140.0,155.3104394837894,49.60031807422638,454.29180562496185,65.96778042959427
1777460670,19,gRPC,predict_prompt,27.200000,0.000000,160,180,190,200,230,260,350,390,430,430,430,447,0,150.0,157.8395867041027,49.60031807422638,427.29951441287994,65.66442953020135
1777460670,19,gRPC,predict_response,28.200000,0.000000,160,180,190,200,230,260,350,390,450,450,450,478,0,150.0,158.7443848814675,60.96427142620087,454.29180562496185,66.06485355648536
1777460670,19,,Aggregated,55.400000,0.000000,160,180,190,200,230,260,350,390,450,450,450,925,0,150.0,158.30714727575713,49.60031807422638,454.29180562496185,65.87135135135135
1777460671,20,gRPC,predict_prompt,28.700000,0.000000,160,180,190,200,230,240,300,380,430,430,430,492,0,150.0,159.99425962809624,49.60031807422638,427.29951441287994,65.60162601626017
1777460671,20,gRPC,predict_response,30.600000,0.000000,170,190,200,200,230,240,310,360,450,450,450,529,0,150.0,162.14025533266914,60.96427142620087,454.29180562496185,66.04158790170132
